date,open,high,low,close,volume
2024-11-22 14:30:00,7.619999885559082,7.940000057220459,7.510000228881836,7.860000133514404,317600
2024-11-25 14:30:00,7.949999809265137,8.069999694824219,7.579999923706055,7.590000152587891,309000
2024-11-26 14:30:00,7.579999923706055,7.889999866485596,7.480000019073486,7.539999961853027,354500
2024-11-27 14:30:00,7.610000133514404,7.760000228881836,7.440000057220459,7.610000133514404,168500
2024-11-29 14:30:00,7.639999866485596,7.820000171661377,7.599999904632568,7.710000038146973,84000
2024-12-02 14:30:00,7.690000057220459,7.690000057220459,7.369999885559082,7.420000076293945,221700
2024-12-03 14:30:00,7.389999866485596,7.599999904632568,7.260000228881836,7.579999923706055,336500
2024-12-04 14:30:00,7.579999923706055,7.610000133514404,7.329999923706055,7.409999847412109,161600
2024-12-05 14:30:00,7.519999980926514,7.519999980926514,7.210000038146973,7.21999979019165,155600
2024-12-06 14:30:00,7.300000190734863,7.380000114440918,7.179999828338623,7.289999961853027,160500
2024-12-09 14:30:00,7.320000171661377,7.480000019073486,7.210000038146973,7.25,154600
2024-12-10 14:30:00,7.210000038146973,7.360000133514404,7.090000152587891,7.21999979019165,163000
2024-12-11 14:30:00,7.329999923706055,7.559999942779541,7.190000057220459,7.489999771118164,164100
2024-12-12 14:30:00,7.389999866485596,7.46999979019165,6.96999979019165,6.989999771118164,161500
2024-12-13 14:30:00,6.960000038146973,7.130000114440918,6.840000152587891,7.090000152587891,141200
2024-12-16 14:30:00,7.090000152587891,7.170000076293945,7.010000228881836,7.050000190734863,142900
2024-12-17 14:30:00,7.050000190734863,7.079999923706055,6.900000095367432,7.010000228881836,138700
2024-12-18 14:30:00,7.039999961853027,7.099999904632568,6.28000020980835,6.760000228881836,458100
2024-12-19 14:30:00,6.900000095367432,6.900000095367432,6.599999904632568,6.610000133514404,145100
2024-12-20 14:30:00,6.550000190734863,6.760000228881836,6.449999809265137,6.670000076293945,765000
2024-12-23 14:30:00,6.619999885559082,6.760000228881836,6.559999942779541,6.610000133514404,168100
2024-12-24 14:30:00,6.679999828338623,7.110000133514404,6.5,7.019999980926514,259900
2024-12-26 14:30:00,7.059999942779541,7.21999979019165,7.0,7.190000057220459,204900
2024-12-27 14:30:00,7.199999809265137,7.300000190734863,7.019999980926514,7.130000114440918,197900
2024-12-30 14:30:00,7.050000190734863,7.260000228881836,6.960000038146973,7.230000019073486,187500
2024-12-31 14:30:00,7.239999771118164,7.630000114440918,7.130000114440918,7.570000171661377,1149100
2025-01-02 14:30:00,7.619999885559082,7.630000114440918,7.230000019073486,7.409999847412109,309600
2025-01-03 14:30:00,7.460000038146973,7.570000171661377,7.289999961853027,7.360000133514404,166600
2025-01-06 14:30:00,7.360000133514404,7.570000171661377,7.340000152587891,7.559999942779541,212600
2025-01-07 14:30:00,7.559999942779541,7.590000152587891,6.739999771118164,6.820000171661377,340400
2025-01-08 14:30:00,6.820000171661377,6.820000171661377,6.260000228881836,6.309999942779541,402700
2025-01-10 14:30:00,6.25,6.329999923706055,6.099999904632568,6.300000190734863,374100
2025-01-13 14:30:00,6.130000114440918,6.400000095367432,6.099999904632568,6.289999961853027,242100
2025-01-14 14:30:00,6.320000171661377,6.510000228881836,6.239999771118164,6.340000152587891,234300
2025-01-15 14:30:00,6.53000020980835,6.679999828338623,6.25,6.309999942779541,312900
2025-01-16 14:30:00,6.309999942779541,6.570000171661377,6.25,6.519999980926514,473000
2025-01-17 14:30:00,6.590000152587891,6.71999979019165,6.480000019073486,6.690000057220459,237300
2025-01-21 14:30:00,6.75,6.909999847412109,6.670000076293945,6.840000152587891,273400
2025-01-22 14:30:00,6.820000171661377,6.920000076293945,6.659999847412109,6.670000076293945,175900
2025-01-23 14:30:00,6.610000133514404,6.650000095367432,6.480000019073486,6.550000190734863,94700
2025-01-24 14:30:00,6.570000171661377,6.570000171661377,6.369999885559082,6.420000076293945,182800
2025-01-27 14:30:00,6.389999866485596,6.420000076293945,6.059999942779541,6.210000038146973,211700
2025-01-28 14:30:00,6.230000019073486,6.329999923706055,6.119999885559082,6.28000020980835,203900
2025-01-29 14:30:00,6.28000020980835,6.340000152587891,6.150000095367432,6.21999979019165,131200
2025-01-30 14:30:00,6.269999980926514,6.340000152587891,6.260000228881836,6.289999961853027,110300
2025-01-31 14:30:00,6.28000020980835,6.46999979019165,6.230000019073486,6.239999771118164,136700
2025-02-03 14:30:00,6.199999809265137,6.269999980926514,6.139999866485596,6.210000038146973,190200
2025-02-04 14:30:00,6.230000019073486,6.260000228881836,6.179999828338623,6.199999809265137,120400
2025-02-05 14:30:00,6.239999771118164,6.460000038146973,6.239999771118164,6.349999904632568,149100
2025-02-06 14:30:00,6.389999866485596,6.409999847412109,6.210000038146973,6.269999980926514,103700
2025-02-07 14:30:00,6.170000076293945,6.329999923706055,6.110000133514404,6.170000076293945,360000
2025-02-10 14:30:00,6.199999809265137,6.21999979019165,5.889999866485596,6.079999923706055,425400
2025-02-11 14:30:00,5.949999809265137,5.949999809265137,5.619999885559082,5.730000019073486,438200
2025-02-12 14:30:00,5.650000095367432,5.949999809265137,5.650000095367432,5.929999828338623,286800
2025-02-13 14:30:00,5.920000076293945,5.929999828338623,5.760000228881836,5.829999923706055,142200
2025-02-14 14:30:00,5.840000152587891,6.0,5.820000171661377,5.909999847412109,148200
2025-02-18 14:30:00,5.929999828338623,5.989999771118164,5.650000095367432,5.670000076293945,215700
2025-02-19 14:30:00,5.650000095367432,5.75,5.550000190734863,5.690000057220459,115300
2025-02-20 14:30:00,5.670000076293945,5.739999771118164,5.599999904632568,5.670000076293945,150700
2025-02-21 14:30:00,5.75,5.75,5.489999771118164,5.5,206600
2025-02-24 14:30:00,5.550000190734863,5.599999904632568,5.400000095367432,5.400000095367432,116300
2025-02-25 14:30:00,5.360000133514404,5.409999847412109,5.28000020980835,5.329999923706055,219700
2025-02-26 14:30:00,5.320000171661377,5.449999809265137,5.300000190734863,5.340000152587891,234300
2025-02-27 14:30:00,5.329999923706055,5.369999885559082,5.139999866485596,5.179999828338623,295100
2025-02-28 14:30:00,5.119999885559082,5.230000019073486,5.090000152587891,5.21999979019165,312800
2025-03-03 14:30:00,5.239999771118164,5.289999961853027,4.869999885559082,4.889999866485596,341100
2025-03-04 14:30:00,4.800000190734863,4.809999942779541,4.599999904632568,4.690000057220459,358400
2025-03-05 14:30:00,4.760000228881836,4.980000019073486,4.690000057220459,4.949999809265137,423100
2025-03-06 14:30:00,4.409999847412109,4.739999771118164,4.010000228881836,4.659999847412109,889800
2025-03-07 14:30:00,4.610000133514404,4.889999866485596,4.550000190734863,4.880000114440918,398000
2025-03-10 13:30:00,4.809999942779541,5.28000020980835,4.800000190734863,5.170000076293945,421600
2025-03-11 13:30:00,5.199999809265137,5.210000038146973,4.889999866485596,5.03000020980835,370700
2025-03-12 13:30:00,5.059999942779541,5.119999885559082,4.900000095367432,4.980000019073486,285200
2025-03-13 13:30:00,5.010000228881836,5.110000133514404,4.829999923706055,4.880000114440918,159700
2025-03-14 13:30:00,4.909999847412109,5.059999942779541,4.909999847412109,4.96999979019165,195200
2025-03-17 13:30:00,4.940000057220459,5.039999961853027,4.78000020980835,4.800000190734863,166100
2025-03-18 13:30:00,4.849999904632568,4.860000133514404,4.699999809265137,4.730000019073486,235900
2025-03-19 13:30:00,4.75,4.889999866485596,4.699999809265137,4.809999942779541,118100
2025-03-20 13:30:00,4.809999942779541,4.889999866485596,4.75,4.829999923706055,221100
2025-03-21 13:30:00,4.820000171661377,4.820000171661377,4.630000114440918,4.679999828338623,370500
2025-03-24 13:30:00,4.679999828338623,4.849999904632568,4.619999885559082,4.630000114440918,126400
2025-03-25 13:30:00,4.599999904632568,4.650000095367432,4.400000095367432,4.539999961853027,263000
2025-03-26 13:30:00,4.539999961853027,4.699999809265137,4.289999961853027,4.349999904632568,288900
2025-03-27 13:30:00,4.320000171661377,4.570000171661377,4.21999979019165,4.329999923706055,182300
2025-03-28 13:30:00,4.239999771118164,4.309999942779541,4.090000152587891,4.179999828338623,291100
2025-03-31 13:30:00,4.139999866485596,4.21999979019165,4.039999961853027,4.170000076293945,955700
2025-04-01 13:30:00,4.230000019073486,4.329999923706055,4.119999885559082,4.130000114440918,289700
2025-04-02 13:30:00,4.050000190734863,4.210000038146973,4.050000190734863,4.199999809265137,148900
2025-04-03 13:30:00,4.010000228881836,4.099999904632568,3.890000104904175,3.9100000858306885,280400
2025-04-04 13:30:00,3.740000009536743,3.75,3.5299999713897705,3.7100000381469727,413200
2025-04-07 13:30:00,3.5399999618530273,3.890000104904175,3.430000066757202,3.6700000762939453,325100
2025-04-08 13:30:00,3.7899999618530273,3.8299999237060547,3.4200000762939453,3.4800000190734863,320700
2025-04-09 13:30:00,3.450000047683716,3.8499999046325684,3.4000000953674316,3.7100000381469727,347800
2025-04-10 13:30:00,3.6500000953674316,3.690000057220459,3.450000047683716,3.509999990463257,268600
2025-04-11 13:30:00,3.4600000381469727,3.5799999237060547,3.4200000762939453,3.569999933242798,196700
2025-04-14 13:30:00,3.630000114440918,3.640000104904175,3.4600000381469727,3.569999933242798,306200
2025-04-15 13:30:00,3.559999942779541,3.809999942779541,3.559999942779541,3.7899999618530273,237700
2025-04-16 13:30:00,3.759999990463257,3.859999895095825,3.559999942779541,3.630000114440918,229600
2025-04-17 13:30:00,3.630000114440918,3.7699999809265137,3.559999942779541,3.740000009536743,192800
2025-04-21 13:30:00,3.7200000286102295,3.7200000286102295,3.5,3.509999990463257,141500
2025-04-22 13:30:00,3.5299999713897705,3.6700000762939453,3.3399999141693115,3.640000104904175,291900
2025-04-23 13:30:00,3.759999990463257,3.859999895095825,3.5999999046325684,3.609999895095825,206400
2025-04-24 13:30:00,3.680000066757202,3.7100000381469727,3.5799999237060547,3.680000066757202,166700
2025-04-25 13:30:00,3.7300000190734863,3.7300000190734863,3.5899999141693115,3.6500000953674316,112000
2025-04-28 13:30:00,3.640000104904175,3.75,3.609999895095825,3.680000066757202,163200
2025-04-29 13:30:00,3.6600000858306885,3.7899999618530273,3.609999895095825,3.7699999809265137,129600
2025-04-30 13:30:00,3.700000047683716,3.819999933242798,3.640000104904175,3.7899999618530273,148700
2025-05-01 13:30:00,3.7899999618530273,3.880000114440918,3.7100000381469727,3.809999942779541,316000
2025-05-02 13:30:00,3.8399999141693115,4.329999923706055,3.8399999141693115,4.230000019073486,237800
2025-05-05 13:30:00,4.300000190734863,4.300000190734863,4.110000133514404,4.119999885559082,168300
2025-05-06 13:30:00,4.110000133514404,4.320000171661377,4.110000133514404,4.25,246200
2025-05-07 13:30:00,4.309999942779541,4.400000095367432,3.6700000762939453,3.690000057220459,531300
2025-05-08 13:30:00,3.7100000381469727,3.7200000286102295,3.390000104904175,3.559999942779541,352900
2025-05-09 13:30:00,3.5299999713897705,3.9200000762939453,3.5299999713897705,3.9000000953674316,246600
2025-05-12 13:30:00,4.099999904632568,4.28000020980835,4.0,4.150000095367432,190100
2025-05-13 13:30:00,4.150000095367432,4.300000190734863,4.0,4.03000020980835,237000
2025-05-14 13:30:00,4.039999961853027,4.039999961853027,3.8499999046325684,4.019999980926514,295800
2025-05-15 13:30:00,4.019999980926514,4.110000133514404,4.010000228881836,4.050000190734863,86200
2025-05-16 13:30:00,4.119999885559082,4.710000038146973,4.03000020980835,4.679999828338623,456800
2025-05-19 13:30:00,4.639999866485596,4.650000095367432,4.420000076293945,4.429999828338623,185200
2025-05-20 13:30:00,4.5,4.519999980926514,4.190000057220459,4.25,267100
2025-05-21 13:30:00,4.710000038146973,5.03000020980835,4.5,4.570000171661377,523200
2025-05-22 13:30:00,4.579999923706055,4.789999961853027,4.409999847412109,4.449999809265137,131500
2025-05-23 13:30:00,4.389999866485596,4.579999923706055,4.320000171661377,4.539999961853027,171400
2025-05-27 13:30:00,4.599999904632568,4.880000114440918,4.559999942779541,4.820000171661377,314500
2025-05-28 13:30:00,5.039999961853027,5.110000133514404,4.800000190734863,4.889999866485596,259500
2025-05-29 13:30:00,5.139999866485596,5.360000133514404,4.960000038146973,5.090000152587891,387400
2025-05-30 13:30:00,5.090000152587891,5.139999866485596,4.889999866485596,4.940000057220459,249300
2025-06-02 13:30:00,4.949999809265137,5.150000095367432,4.940000057220459,5.110000133514404,197500
2025-06-03 13:30:00,5.130000114440918,5.239999771118164,5.050000190734863,5.150000095367432,284300
2025-06-04 13:30:00,5.159999847412109,5.269999980926514,5.090000152587891,5.130000114440918,181000
2025-06-05 13:30:00,5.119999885559082,5.230000019073486,5.059999942779541,5.139999866485596,109500
2025-06-06 13:30:00,5.230000019073486,5.360000133514404,5.150000095367432,5.300000190734863,215000
2025-06-09 13:30:00,5.300000190734863,5.519999980926514,5.289999961853027,5.340000152587891,146700
2025-06-10 13:30:00,5.349999904632568,5.420000076293945,5.230000019073486,5.389999866485596,141600
2025-06-11 13:30:00,5.420000076293945,5.449999809265137,5.289999961853027,5.289999961853027,131600
2025-06-12 13:30:00,5.199999809265137,5.420000076293945,5.170000076293945,5.230000019073486,135500
2025-06-13 13:30:00,5.139999866485596,5.210000038146973,4.949999809265137,4.980000019073486,219100
2025-06-16 13:30:00,5.039999961853027,5.210000038146973,5.010000228881836,5.150000095367432,110700
2025-06-17 13:30:00,5.090000152587891,5.190000057220459,4.829999923706055,4.860000133514404,227700
2025-06-18 13:30:00,4.840000152587891,5.070000171661377,4.820000171661377,4.980000019073486,133900
2025-06-20 13:30:00,5.019999980926514,5.03000020980835,4.820000171661377,4.860000133514404,212900
2025-06-23 13:30:00,4.809999942779541,5.010000228881836,4.75,4.989999771118164,193800
2025-06-24 13:30:00,5.079999923706055,5.199999809265137,5.059999942779541,5.170000076293945,151400
2025-06-25 13:30:00,5.159999847412109,5.28000020980835,4.980000019073486,4.980000019073486,131200
2025-06-26 13:30:00,5.03000020980835,5.239999771118164,4.909999847412109,5.230000019073486,124300
2025-06-27 13:30:00,5.320000171661377,5.460000038146973,5.199999809265137,5.28000020980835,614800
2025-06-30 13:30:00,5.360000133514404,5.570000171661377,5.309999942779541,5.369999885559082,267400
2025-07-01 13:30:00,5.53000020980835,5.710000038146973,5.329999923706055,5.460000038146973,356600
2025-07-02 13:30:00,5.510000228881836,5.820000171661377,5.489999771118164,5.760000228881836,226500
2025-07-03 13:30:00,5.78000020980835,5.900000095367432,5.710000038146973,5.860000133514404,151500
2025-07-07 13:30:00,5.75,6.059999942779541,5.579999923706055,6.03000020980835,265600
2025-07-08 13:30:00,6.039999961853027,6.110000133514404,5.909999847412109,6.019999980926514,247000
2025-07-09 13:30:00,6.019999980926514,6.139999866485596,5.960000038146973,5.96999979019165,122400
2025-07-10 13:30:00,5.960000038146973,5.960000038146973,5.71999979019165,5.769999980926514,142300
2025-07-11 13:30:00,5.690000057220459,5.769999980926514,5.630000114440918,5.730000019073486,112800
2025-07-14 13:30:00,5.690000057220459,5.989999771118164,5.679999828338623,5.960000038146973,156500
2025-07-15 13:30:00,6.070000171661377,6.360000133514404,5.960000038146973,5.96999979019165,450800
2025-07-16 13:30:00,5.980000019073486,6.070000171661377,5.900000095367432,5.949999809265137,200100
2025-07-17 13:30:00,5.949999809265137,6.130000114440918,5.880000114440918,5.889999866485596,243200
2025-07-18 13:30:00,5.949999809265137,6.019999980926514,5.690000057220459,5.699999809265137,121500
2025-07-21 13:30:00,5.739999771118164,5.909999847412109,5.739999771118164,5.769999980926514,220400
2025-07-22 13:30:00,5.769999980926514,5.860000133514404,5.559999942779541,5.570000171661377,142400
2025-07-23 13:30:00,5.599999904632568,5.809999942779541,5.599999904632568,5.75,212800
2025-07-24 13:30:00,5.710000038146973,5.800000190734863,5.619999885559082,5.78000020980835,167300
2025-07-25 13:30:00,5.809999942779541,5.840000152587891,5.730000019073486,5.800000190734863,96900
2025-07-28 13:30:00,5.800000190734863,5.840000152587891,5.619999885559082,5.730000019073486,100400
2025-07-29 13:30:00,5.800000190734863,5.800000190734863,5.510000228881836,5.519999980926514,112000
2025-07-30 13:30:00,5.550000190734863,5.670000076293945,5.260000228881836,5.320000171661377,297400
2025-07-31 13:30:00,5.309999942779541,5.380000114440918,5.110000133514404,5.349999904632568,166700
2025-08-01 13:30:00,5.230000019073486,5.380000114440918,5.139999866485596,5.159999847412109,142500
2025-08-04 13:30:00,5.199999809265137,5.519999980926514,5.199999809265137,5.46999979019165,172000
2025-08-05 13:30:00,5.449999809265137,5.639999866485596,5.320000171661377,5.409999847412109,127200
2025-08-06 13:30:00,5.929999828338623,6.75,5.929999828338623,6.690000057220459,880200
2025-08-07 13:30:00,6.699999809265137,6.699999809265137,6.170000076293945,6.190000057220459,439600
2025-08-08 13:30:00,6.239999771118164,6.699999809265137,6.170000076293945,6.619999885559082,259300
2025-08-11 13:30:00,6.619999885559082,6.739999771118164,6.400000095367432,6.539999961853027,305700
2025-08-12 13:30:00,6.489999771118164,7.230000019073486,6.0,7.199999809265137,876000
2025-08-13 13:30:00,7.28000020980835,7.889999866485596,7.230000019073486,7.730000019073486,809100
2025-08-14 13:30:00,7.599999904632568,7.809999942779541,7.320000171661377,7.360000133514404,305000
2025-08-15 13:30:00,7.400000095367432,7.400000095367432,7.150000095367432,7.349999904632568,265100
2025-08-18 13:30:00,7.349999904632568,7.570000171661377,7.179999828338623,7.190000057220459,195400
2025-08-19 13:30:00,7.159999847412109,7.269999980926514,7.03000020980835,7.070000171661377,244900
2025-08-20 13:30:00,6.989999771118164,7.110000133514404,6.929999828338623,7.010000228881836,201700
2025-08-21 13:30:00,6.949999809265137,7.159999847412109,6.820000171661377,7.119999885559082,181200
2025-08-22 13:30:00,7.070000171661377,7.570000171661377,7.059999942779541,7.389999866485596,379100
2025-08-25 13:30:00,7.369999885559082,7.570000171661377,7.320000171661377,7.360000133514404,265000
2025-08-26 13:30:00,7.360000133514404,7.429999828338623,7.269999980926514,7.349999904632568,317800
2025-08-27 13:30:00,7.329999923706055,7.630000114440918,7.289999961853027,7.610000133514404,386700
2025-08-28 13:30:00,7.619999885559082,7.789999961853027,7.570000171661377,7.639999866485596,350400
2025-08-29 13:30:00,7.730000019073486,7.820000171661377,7.570000171661377,7.71999979019165,305200
2025-09-02 13:30:00,7.590000152587891,7.739999771118164,7.260000228881836,7.300000190734863,321600
2025-09-03 13:30:00,7.21999979019165,7.409999847412109,7.010000228881836,7.179999828338623,399600
2025-09-04 13:30:00,7.199999809265137,7.289999961853027,7.099999904632568,7.199999809265137,284100
2025-09-05 13:30:00,7.269999980926514,7.360000133514404,7.0,7.079999923706055,308500
2025-09-08 13:30:00,7.099999904632568,7.349999904632568,7.0,7.269999980926514,254500
2025-09-09 13:30:00,7.239999771118164,7.239999771118164,6.960000038146973,7.039999961853027,134800
2025-09-10 13:30:00,7.059999942779541,7.110000133514404,6.900000095367432,6.96999979019165,132200
2025-09-11 13:30:00,6.920000076293945,7.130000114440918,6.920000076293945,7.059999942779541,166900
2025-09-12 13:30:00,7.050000190734863,7.199999809265137,6.940000057220459,7.170000076293945,151300
2025-09-15 13:30:00,7.210000038146973,7.449999809265137,7.199999809265137,7.400000095367432,206300
2025-09-16 13:30:00,7.400000095367432,7.599999904632568,7.150000095367432,7.170000076293945,258100
2025-09-17 13:30:00,7.21999979019165,7.349999904632568,7.150000095367432,7.190000057220459,217100
2025-09-18 13:30:00,7.260000228881836,7.5,6.610000133514404,7.0,1063400
2025-09-19 13:30:00,7.150000095367432,7.440000057220459,7.150000095367432,7.360000133514404,557900
2025-09-22 13:30:00,7.289999961853027,7.46999979019165,7.179999828338623,7.210000038146973,261900
2025-09-23 13:30:00,7.25,7.329999923706055,7.150000095367432,7.199999809265137,272100
2025-09-24 13:30:00,7.210000038146973,7.400000095367432,7.150000095367432,7.190000057220459,179600
2025-09-25 13:30:00,7.190000057220459,7.699999809265137,7.139999866485596,7.400000095367432,340600
2025-09-26 13:30:00,7.349999904632568,7.400000095367432,7.130000114440918,7.159999847412109,262600
2025-09-29 13:30:00,7.199999809265137,7.409999847412109,7.110000133514404,7.199999809265137,284300
2025-09-30 13:30:00,7.179999828338623,7.25,7.059999942779541,7.159999847412109,222900
2025-10-01 13:30:00,7.110000133514404,7.289999961853027,7.050000190734863,7.070000171661377,251800
2025-10-02 13:30:00,7.070000171661377,7.110000133514404,6.909999847412109,7.070000171661377,156900
2025-10-03 13:30:00,7.099999904632568,7.329999923706055,6.929999828338623,7.0,202000
2025-10-06 13:30:00,7.019999980926514,7.179999828338623,6.960000038146973,7.019999980926514,254100
2025-10-07 13:30:00,7.019999980926514,7.179999828338623,6.960000038146973,7.070000171661377,170900
2025-10-08 13:30:00,7.059999942779541,7.159999847412109,6.980000019073486,7.010000228881836,212100
2025-10-09 13:30:00,7.019999980926514,7.019999980926514,6.739999771118164,6.800000190734863,144200
2025-10-10 13:30:00,6.789999961853027,7.079999923706055,6.710000038146973,6.730000019073486,212300
2025-10-13 13:30:00,6.900000095367432,7.230000019073486,6.809999942779541,7.210000038146973,321900
2025-10-14 13:30:00,7.199999809265137,7.369999885559082,7.110000133514404,7.179999828338623,291500
2025-10-15 13:30:00,7.190000057220459,7.239999771118164,6.900000095367432,7.019999980926514,220300
2025-10-16 13:30:00,7.059999942779541,7.130000114440918,6.860000133514404,6.909999847412109,198700
2025-10-17 13:30:00,6.880000114440918,7.0,6.679999828338623,6.699999809265137,200900
2025-10-20 13:30:00,6.800000190734863,7.139999866485596,6.699999809265137,7.0,233600
2025-10-21 13:30:00,6.980000019073486,7.0,6.78000020980835,6.989999771118164,193300
2025-10-22 13:30:00,6.980000019073486,7.03000020980835,6.650000095367432,6.739999771118164,130700
2025-10-23 13:30:00,6.739999771118164,6.880000114440918,6.730000019073486,6.860000133514404,138800
2025-10-24 13:30:00,6.989999771118164,7.070000171661377,6.880000114440918,6.989999771118164,143000
2025-10-27 13:30:00,7.03000020980835,7.03000020980835,6.860000133514404,6.940000057220459,104000
2025-10-28 13:30:00,6.949999809265137,7.0,6.78000020980835,6.869999885559082,151200
